Month,Branch,Spare_code,Spare_name,Model,Product,Coverage_type,Part_Replacement_count
Aug-20,BR,ABPMDC02626,SUBMERSIBLE PUMP MOTOR GURU-A90DMH810,A90DMH810,ACOL,UW,1
Aug-20,BR,ABREN003717,PCB ASSY WITH REMOTE HAND SET- VESTA--A50WEH330,A50WEH330,ACOL,UW,1
Aug-20,BR,ABSMDC02625,SWING MOTOR ( 4W )GURU-A90DEH800,A90DEH800,ACOL,UW,3
Aug-20,BR,ABSMDC02625,SWING MOTOR ( 4W )GURU-A90DMH810,A90DMH810,ACOL,UW,3
Aug-20,BR,ACFPF002806,FRONT PANEL-VERA--A50WDH330,A50WDH330,ACOL,OW,1
Aug-20,BR,ACFPF002806,FRONT PANEL-VERA--A50WMA310,A50WMA310,ACOL,OW,1
Aug-20,BR,ACFPF002806,FRONT PANEL-VERA--A50WMA311,A50WMA311,ACOL,OW,1
Aug-20,BR,ACFPF002806,FRONT PANEL-VERA--AWC5000,AWC5000,ACOL,OW,1
Aug-20,BR,ACFPF002806,FRONT PANEL-VERA--AWC5100,AWC5100,ACOL,OW,1
Aug-20,BR,ACKLF002810,LATCH KNOB-VERA--A50WDH330,A50WDH330,ACOL,UW,1
Aug-20,BR,ACKLF002810,LATCH KNOB-VERA--A50WMA310,A50WMA310,ACOL,UW,1
Aug-20,BR,ACKLF002810,LATCH KNOB-VERA--A50WMA311,A50WMA311,ACOL,UW,1
Aug-20,BR,ACKLF002810,LATCH KNOB-VERA--AWC5000,AWC5000,ACOL,UW,1
Aug-20,BR,ACKLF002810,LATCH KNOB-VERA--AWC5100,AWC5100,ACOL,UW,1
Aug-20,BR,ACPMF002821,MOTOR PUMP ASM-VERA--A50WDH330,A50WDH330,ACOL,UW,13
Aug-20,BR,ACPMF002821,MOTOR PUMP ASM-VERA--A50WMA310,A50WMA310,ACOL,UW,13
Aug-20,BR,ACPMF002821,MOTOR PUMP ASM-VERA--A50WMA311,A50WMA311,ACOL,UW,13
Aug-20,BR,ACPMF002821,MOTOR PUMP ASM-VERA--AWC5000,AWC5000,ACOL,UW,13
Aug-20,BR,ACPMF002821,MOTOR PUMP ASM-VERA--AWC5100,AWC5100,ACOL,UW,13
Aug-20,BR,ACPMF002872,MOTOR PUMP ASM -VERA P -A50WMH320,A50WMH320,ACOL,UW,2
Aug-20,BR,ACPMF002872,MOTOR PUMP ASM -VERA P -A50WMH321,A50WMH321,ACOL,UW,2
Aug-20,BR,ACPMF002872,MOTOR PUMP ASM -VERA P -A50WMH322,A50WMH322,ACOL,UW,2
Aug-20,BR,ACPMF002872,MOTOR PUMP ASM -VERA P -ATC3410,ATC3410,ACOL,UW,2
Aug-20,BR,ACPMF002872,MOTOR PUMP ASM -VERA P -AWC5010,AWC5010,ACOL,UW,2
Aug-20,BR,ACPMF002872,MOTOR PUMP ASM -VERA P -AWC5110,AWC5110,ACOL,UW,2
Aug-20,BR,ACSMF002830,SWING MOTOR-VERA--A50WDH330,A50WDH330,ACOL,UW,2
Aug-20,BR,ACSMF002830,SWING MOTOR-VERA--A50WMA310,A50WMA310,ACOL,UW,2
Aug-20,BR,ACSMF002830,SWING MOTOR-VERA--A50WMA311,A50WMA311,ACOL,UW,2
Aug-20,BR,ACSMF002830,SWING MOTOR-VERA--AWC5000,AWC5000,ACOL,UW,2
Aug-20,BR,ACSMF002830,SWING MOTOR-VERA--AWC5100,AWC5100,ACOL,UW,2
Aug-20,BR,AMFBH002914,FAN BLADE- MAGNA -A55DEH510,A55DEH510,ACOL,UW,1
Aug-20,BR,AMFBH002914,FAN BLADE- MAGNA -A55DMH500,A55DMH500,ACOL,UW,1
Aug-20,BR,AMFBH002914,FAN BLADE- MAGNA -A75DEH530,A75DEH530,ACOL,UW,1
Aug-20,BR,AMFBH002914,FAN BLADE- MAGNA -A75DMH520,A75DMH520,ACOL,UW,1
Aug-20,BR,AMFBH002914,FAN BLADE- MAGNA -A90DEH550,A90DEH550,ACOL,UW,1
Aug-20,BR,AMFBH002914,FAN BLADE- MAGNA -A90DMH540,A90DMH540,ACOL,UW,1
Aug-20,BR,AMFBH002914,FAN BLADE- MAGNA -ADC7510,ADC7510,ACOL,UW,1
Aug-20,BR,AMFBH002914,FAN BLADE- MAGNA -ADC8510,ADC8510,ACOL,UW,1
Aug-20,BR,AMFMH002915,FAN MOTOR- MAGNA -A55DEH510,A55DEH510,ACOL,OW,2
Aug-20,BR,AMFMH002915,FAN MOTOR- MAGNA -A55DEH510,A55DEH510,ACOL,PS,5
Aug-20,BR,AMFMH002915,FAN MOTOR- MAGNA -A55DEH510,A55DEH510,ACOL,UW,17
Aug-20,BR,AMFMH002915,FAN MOTOR- MAGNA -A55DMH500,A55DMH500,ACOL,OW,2
Aug-20,BR,AMFMH002915,FAN MOTOR- MAGNA -A55DMH500,A55DMH500,ACOL,PS,5
Aug-20,BR,AMFMH002915,FAN MOTOR- MAGNA -A55DMH500,A55DMH500,ACOL,UW,17
Aug-20,BR,AMFMH002915,FAN MOTOR- MAGNA -A75DEH530,A75DEH530,ACOL,OW,2
Aug-20,BR,AMFMH002915,FAN MOTOR- MAGNA -A75DEH530,A75DEH530,ACOL,PS,5
Aug-20,BR,AMFMH002915,FAN MOTOR- MAGNA -A75DEH530,A75DEH530,ACOL,UW,17
Aug-20,BR,AMFMH002915,FAN MOTOR- MAGNA -A75DMH520,A75DMH520,ACOL,OW,2
Aug-20,BR,AMFMH002915,FAN MOTOR- MAGNA -A75DMH520,A75DMH520,ACOL,PS,5
Aug-20,BR,AMFMH002915,FAN MOTOR- MAGNA -A75DMH520,A75DMH520,ACOL,UW,17
Aug-20,BR,AMFMH002915,FAN MOTOR- MAGNA -A90DEH550,A90DEH550,ACOL,OW,2
Aug-20,BR,AMFMH002915,FAN MOTOR- MAGNA -A90DEH550,A90DEH550,ACOL,PS,5
Aug-20,BR,AMFMH002915,FAN MOTOR- MAGNA -A90DEH550,A90DEH550,ACOL,UW,17
Aug-20,BR,AMFMH002915,FAN MOTOR- MAGNA -A90DMH540,A90DMH540,ACOL,OW,2
Aug-20,BR,AMFMH002915,FAN MOTOR- MAGNA -A90DMH540,A90DMH540,ACOL,PS,5
Aug-20,BR,AMFMH002915,FAN MOTOR- MAGNA -A90DMH540,A90DMH540,ACOL,UW,17
Aug-20,BR,AMFMH002915,FAN MOTOR- MAGNA -ADC7510,ADC7510,ACOL,OW,2
Aug-20,BR,AMFMH002915,FAN MOTOR- MAGNA -ADC7510,ADC7510,ACOL,PS,5
Aug-20,BR,AMFMH002915,FAN MOTOR- MAGNA -ADC7510,ADC7510,ACOL,UW,17
Aug-20,BR,AMFMH002915,FAN MOTOR- MAGNA -ADC8510,ADC8510,ACOL,OW,2
Aug-20,BR,AMFMH002915,FAN MOTOR- MAGNA -ADC8510,ADC8510,ACOL,PS,5
Aug-20,BR,AMFMH002915,FAN MOTOR- MAGNA -ADC8510,ADC8510,ACOL,UW,17
Aug-20,BR,AMPUH002932,PUMP- MAGNA -A55DEH510,A55DEH510,ACOL,PS,1
Aug-20,BR,AMPUH002932,PUMP- MAGNA -A55DEH510,A55DEH510,ACOL,UW,8
Aug-20,BR,AMPUH002932,PUMP- MAGNA -A55DMH500,A55DMH500,ACOL,PS,1
Aug-20,BR,AMPUH002932,PUMP- MAGNA -A55DMH500,A55DMH500,ACOL,UW,8
Aug-20,BR,AMPUH002932,PUMP- MAGNA -A75DEH530,A75DEH530,ACOL,PS,1
Aug-20,BR,AMPUH002932,PUMP- MAGNA -A75DEH530,A75DEH530,ACOL,UW,8
Aug-20,BR,AMPUH002932,PUMP- MAGNA -A75DMH520,A75DMH520,ACOL,PS,1
Aug-20,BR,AMPUH002932,PUMP- MAGNA -A75DMH520,A75DMH520,ACOL,UW,8
Aug-20,BR,AMPUH002932,PUMP- MAGNA -A90DEH550,A90DEH550,ACOL,PS,1
Aug-20,BR,AMPUH002932,PUMP- MAGNA -A90DEH550,A90DEH550,ACOL,UW,8
Aug-20,BR,AMPUH002932,PUMP- MAGNA -A90DMH540,A90DMH540,ACOL,PS,1
Aug-20,BR,AMPUH002932,PUMP- MAGNA -A90DMH540,A90DMH540,ACOL,UW,8
Aug-20,BR,AMPUH002932,PUMP- MAGNA -ADC7510,ADC7510,ACOL,PS,1
Aug-20,BR,AMPUH002932,PUMP- MAGNA -ADC7510,ADC7510,ACOL,UW,8
Aug-20,BR,AMPUH002932,PUMP- MAGNA -ADC8510,ADC8510,ACOL,PS,1
Aug-20,BR,AMPUH002932,PUMP- MAGNA -ADC8510,ADC8510,ACOL,UW,8
Aug-20,BR,AMSMH002908,SWING MOTOR- MAGNA -A55DEH510,A55DEH510,ACOL,UW,3
Aug-20,BR,AMSMH002908,SWING MOTOR- MAGNA -A55DMH500,A55DMH500,ACOL,UW,3
Aug-20,BR,AMSMH002908,SWING MOTOR- MAGNA -A75DEH530,A75DEH530,ACOL,UW,3
Aug-20,BR,AMSMH002908,SWING MOTOR- MAGNA -A75DMH520,A75DMH520,ACOL,UW,3
Aug-20,BR,AMSMH002908,SWING MOTOR- MAGNA -A90DEH550,A90DEH550,ACOL,UW,3
Aug-20,BR,AMSMH002908,SWING MOTOR- MAGNA -A90DMH540,A90DMH540,ACOL,UW,3
Aug-20,BR,AMSMH002908,SWING MOTOR- MAGNA -ADC7510,ADC7510,ACOL,UW,3
Aug-20,BR,AMSMH002908,SWING MOTOR- MAGNA -ADC8510,ADC8510,ACOL,UW,3
Aug-20,BR,AOFBM002503,FAN BLADE-MAJESTY-A50DMA450,A50DMA450,ACOL,UW,4
Aug-20,BR,AOMLM002533,Main Lead with moulded-MAJESTY-A50DMA450,A50DMA450,ACOL,PS,1
Aug-20,BR,AOMMM002500,Main Motor MAJESTY-A50DMA450,A50DMA450,ACOL,PS,1
Aug-20,BR,AOMMM002500,Main Motor MAJESTY-A50DMA450,A50DMA450,ACOL,UW,1
Aug-20,BR,AOPUM002530,Submersible Pump-MAJESTY-A50DMA450,A50DMA450,ACOL,UW,1
Aug-20,BR,LCBLS001111,BACK LIGHT LED BAR A32HDS600,A32HDS600,LED,PS,1
Aug-20,BR,LCMBN000804,MAIN BOARD CHASSIS A32HCN700,A32HCN700,LED,UW,1
Aug-20,BR,LCMBS001104,MAIN BOARD CHASSIS A32HDS600,A32HDS600,LED,PS,2
Aug-20,BR,LMBWS000943,KEY/IR WIRE-A32HDS620,A32HDS620,LED,PS,1
Aug-20,BR,LMLVN000923,LVDS CABLE  A32HDN563,A32HDN563,LED,UW,1
Aug-20,BR,LMMBN000904,MAIN BOARD CHASSIS A32HDN562,A32HDN562,LED,UW,5
Aug-20,BR,LMMBN000904,MAIN BOARD CHASSIS A32HDN564,A32HDN564,LED,UW,5
Aug-20,BR,LMSPN000906,SPEAKER BLACK A32HDN562,A32HDN562,LED,UW,1
Aug-20,BR,LMSPN000906,SPEAKER BLACK A32HDN564,A32HDN564,LED,UW,1
Aug-20,BR,LMWSN000909,WIRE SPEAKER A32HDN562,A32HDN562,LED,UW,1
Aug-20,BR,LMWSN000909,WIRE SPEAKER A32HDN564,A32HDN564,LED,UW,1
Aug-20,BR,LNMBN000679,MAIN BOARD CHASSIS A24FDN532,A24FDN532,LED,UW,2
Aug-20,BR,LNMBN001302,MAIN BOARD - A24FDN534,A24FDN534,LED,UW,1
Aug-20,BR,LNMBN001302,MAIN BOARD - A24HDN534,A24HDN534,LED,UW,1
Aug-20,BR,LPC0033,POWER CORD- A32HDS563,A32HDS563,LED,PS,1
Aug-20,BR,MCABN000557,MAIN BOARD PREAMPLIFIER BOARD -A12UKB800,A12UKB800,MMSPK,OW,2
Aug-20,BR,MCMBN000443,main Board A22UFB402,A22UFB402,MMSPK,PS,3
Aug-20,BR,MCPBN001331,POWER BOARD IC-A45UFB205,A45UFB205,MMSPK,PS,1
Aug-20,BR,MCPRN001408,PREAMPLIFIER MAIN BOARD A20UKB830,A20UKB830,MMSPK,UW,1
Aug-20,BR,MCREN001333,REMOTE CONTROL-A45UFB205,A45UFB205,MMSPK,PS,1
Aug-20,BR,MCSAN000444,SATELLITE SPEAKER A22UFB402,A22UFB402,MMSPK,PS,1
Aug-20,BR,MCSPN001401,12 INCH SPEAKER A20UKB830,A20UKB830,MMSPK,PS,1
Aug-20,BR,MCUSN001338,Left Speaker -A45UFB205,A45UFB205,MMSPK,PS,1
Aug-20,BR,OTHER,OTHER,A01UKB610,MMSPK,OW,3
Aug-20,BR,OTHER,OTHER,A01UKB610,MMSPK,PS,4
Aug-20,BR,OTHER,OTHER,A01UKB610,MMSPK,UW,6
Aug-20,BR,OTHER,OTHER,A02UKB600,MMSPK,OW,3
Aug-20,BR,OTHER,OTHER,A02UKB600,MMSPK,PS,4
Aug-20,BR,OTHER,OTHER,A02UKB600,MMSPK,UW,6
Aug-20,BR,OTHER,OTHER,A10UKB810,MMSPK,OW,3
Aug-20,BR,OTHER,OTHER,A10UKB810,MMSPK,PS,4
Aug-20,BR,OTHER,OTHER,A10UKB810,MMSPK,UW,6
Aug-20,BR,OTHER,OTHER,A11UFB500,MMSPK,OW,3
Aug-20,BR,OTHER,OTHER,A11UFB500,MMSPK,PS,4
Aug-20,BR,OTHER,OTHER,A11UFB500,MMSPK,UW,6
Aug-20,BR,OTHER,OTHER,A12UKB800,MMSPK,OW,3
Aug-20,BR,OTHER,OTHER,A12UKB800,MMSPK,PS,4
Aug-20,BR,OTHER,OTHER,A12UKB800,MMSPK,UW,6
Aug-20,BR,OTHER,OTHER,A12UKB800NEW,MMSPK,OW,3
Aug-20,BR,OTHER,OTHER,A12UKB800NEW,MMSPK,PS,4
Aug-20,BR,OTHER,OTHER,A12UKB800NEW,MMSPK,UW,6
Aug-20,BR,OTHER,OTHER,A14UFB206,MMSPK,OW,3
Aug-20,BR,OTHER,OTHER,A14UFB206,MMSPK,PS,4
Aug-20,BR,OTHER,OTHER,A14UFB206,MMSPK,UW,6
Aug-20,BR,OTHER,OTHER,A14UFB207,MMSPK,OW,3
Aug-20,BR,OTHER,OTHER,A14UFB207,MMSPK,PS,4
Aug-20,BR,OTHER,OTHER,A14UFB207,MMSPK,UW,6
Aug-20,BR,OTHER,OTHER,A14UKB820,MMSPK,OW,3
Aug-20,BR,OTHER,OTHER,A14UKB820,MMSPK,PS,4
Aug-20,BR,OTHER,OTHER,A14UKB820,MMSPK,UW,6
Aug-20,BR,OTHER,OTHER,A15UFB502,MMSPK,OW,3
Aug-20,BR,OTHER,OTHER,A15UFB502,MMSPK,PS,4
Aug-20,BR,OTHER,OTHER,A15UFB502,MMSPK,UW,6
Aug-20,BR,OTHER,OTHER,A20PMH100,ACOL,OW,3
Aug-20,BR,OTHER,OTHER,A20PMH100,ACOL,PS,4
Aug-20,BR,OTHER,OTHER,A20PMH100,ACOL,UW,6
Aug-20,BR,OTHER,OTHER,A20TMH210,ACOL,OW,3
Aug-20,BR,OTHER,OTHER,A20TMH210,ACOL,PS,4
Aug-20,BR,OTHER,OTHER,A20TMH210,ACOL,UW,6
Aug-20,BR,OTHER,OTHER,A20UKB830,MMSPK,OW,3
Aug-20,BR,OTHER,OTHER,A20UKB830,MMSPK,PS,4
Aug-20,BR,OTHER,OTHER,A20UKB830,MMSPK,UW,6
Aug-20,BR,OTHER,OTHER,A22FDN500,LED,OW,3
Aug-20,BR,OTHER,OTHER,A22FDN500,LED,PS,4
Aug-20,BR,OTHER,OTHER,A22FDN500,LED,UW,6
Aug-20,BR,OTHER,OTHER,A22FDN510,LED,OW,3
Aug-20,BR,OTHER,OTHER,A22FDN510,LED,PS,4
Aug-20,BR,OTHER,OTHER,A22FDN510,LED,UW,6
Aug-20,BR,OTHER,OTHER,A22UFB402,MMSPK,OW,3
Aug-20,BR,OTHER,OTHER,A22UFB402,MMSPK,PS,4
Aug-20,BR,OTHER,OTHER,A22UFB402,MMSPK,UW,6
Aug-20,BR,OTHER,OTHER,A24FDN520,LED,OW,3
Aug-20,BR,OTHER,OTHER,A24FDN520,LED,PS,4
Aug-20,BR,OTHER,OTHER,A24FDN520,LED,UW,6
Aug-20,BR,OTHER,OTHER,A24FDN530,LED,OW,3
Aug-20,BR,OTHER,OTHER,A24FDN530,LED,PS,4
Aug-20,BR,OTHER,OTHER,A24FDN530,LED,UW,6
Aug-20,BR,OTHER,OTHER,A24FDN532,LED,OW,3
Aug-20,BR,OTHER,OTHER,A24FDN532,LED,PS,4
Aug-20,BR,OTHER,OTHER,A24FDN532,LED,UW,6
Aug-20,BR,OTHER,OTHER,A24FDN534,LED,OW,3
Aug-20,BR,OTHER,OTHER,A24FDN534,LED,PS,4
Aug-20,BR,OTHER,OTHER,A24FDN534,LED,UW,6
Aug-20,BR,OTHER,OTHER,A24HDN534,LED,OW,3
Aug-20,BR,OTHER,OTHER,A24HDN534,LED,PS,4
Aug-20,BR,OTHER,OTHER,A24HDN534,LED,UW,6
Aug-20,BR,OTHER,OTHER,A32HCN700,LED,OW,3
Aug-20,BR,OTHER,OTHER,A32HCN700,LED,PS,4
Aug-20,BR,OTHER,OTHER,A32HCN700,LED,UW,6
Aug-20,BR,OTHER,OTHER,A32HCS800,LED,OW,3
Aug-20,BR,OTHER,OTHER,A32HCS800,LED,PS,4
Aug-20,BR,OTHER,OTHER,A32HCS800,LED,UW,6
Aug-20,BR,OTHER,OTHER,A32HDN550,LED,OW,3
Aug-20,BR,OTHER,OTHER,A32HDN550,LED,PS,4
Aug-20,BR,OTHER,OTHER,A32HDN550,LED,UW,6
Aug-20,BR,OTHER,OTHER,A32HDN552,LED,OW,3
Aug-20,BR,OTHER,OTHER,A32HDN552,LED,PS,4
Aug-20,BR,OTHER,OTHER,A32HDN552,LED,UW,6
Aug-20,BR,OTHER,OTHER,A32HDN560,LED,OW,3
Aug-20,BR,OTHER,OTHER,A32HDN560,LED,PS,4
Aug-20,BR,OTHER,OTHER,A32HDN560,LED,UW,6
Aug-20,BR,OTHER,OTHER,A32HDN562,LED,OW,3
Aug-20,BR,OTHER,OTHER,A32HDN562,LED,PS,4
Aug-20,BR,OTHER,OTHER,A32HDN562,LED,UW,6
Aug-20,BR,OTHER,OTHER,A32HDN563,LED,OW,3
Aug-20,BR,OTHER,OTHER,A32HDN563,LED,PS,4
Aug-20,BR,OTHER,OTHER,A32HDN563,LED,UW,6
Aug-20,BR,OTHER,OTHER,A32HDN564,LED,OW,3
Aug-20,BR,OTHER,OTHER,A32HDN564,LED,PS,4
Aug-20,BR,OTHER,OTHER,A32HDN564,LED,UW,6
Aug-20,BR,OTHER,OTHER,A32HDN570,LED,OW,3
Aug-20,BR,OTHER,OTHER,A32HDN570,LED,PS,4
Aug-20,BR,OTHER,OTHER,A32HDN570,LED,UW,6
Aug-20,BR,OTHER,OTHER,A32HDN572,LED,OW,3
Aug-20,BR,OTHER,OTHER,A32HDN572,LED,PS,4
Aug-20,BR,OTHER,OTHER,A32HDN572,LED,UW,6
Aug-20,BR,OTHER,OTHER,A32HDS600,LED,OW,3
Aug-20,BR,OTHER,OTHER,A32HDS600,LED,PS,4
Aug-20,BR,OTHER,OTHER,A32HDS600,LED,UW,6
Aug-20,BR,OTHER,OTHER,A32HDS610,LED,OW,3
Aug-20,BR,OTHER,OTHER,A32HDS610,LED,PS,4
Aug-20,BR,OTHER,OTHER,A32HDS610,LED,UW,6
Aug-20,BR,OTHER,OTHER,A32HDS620,LED,OW,3
Aug-20,BR,OTHER,OTHER,A32HDS620,LED,PS,4
Aug-20,BR,OTHER,OTHER,A32HDS620,LED,UW,6
Aug-20,BR,OTHER,OTHER,A32HDS622,LED,OW,3
Aug-20,BR,OTHER,OTHER,A32HDS622,LED,PS,4
Aug-20,BR,OTHER,OTHER,A32HDS622,LED,UW,6
Aug-20,BR,OTHER,OTHER,A32HES900,LED,OW,3
Aug-20,BR,OTHER,OTHER,A32HES900,LED,PS,4
Aug-20,BR,OTHER,OTHER,A32HES900,LED,UW,6
Aug-20,BR,OTHER,OTHER,A34TMH220,ACOL,OW,3
Aug-20,BR,OTHER,OTHER,A34TMH220,ACOL,PS,4
Aug-20,BR,OTHER,OTHER,A34TMH220,ACOL,UW,6
Aug-20,BR,OTHER,OTHER,A35DMH600,ACOL,OW,3
Aug-20,BR,OTHER,OTHER,A35DMH600,ACOL,PS,4
Aug-20,BR,OTHER,OTHER,A35DMH600,ACOL,UW,6
Aug-20,BR,OTHER,OTHER,A40HDN952,LED,OW,3
Aug-20,BR,OTHER,OTHER,A40HDN952,LED,PS,4
Aug-20,BR,OTHER,OTHER,A40HDN952,LED,UW,6
Aug-20,BR,OTHER,OTHER,A40HDS950,LED,OW,3
Aug-20,BR,OTHER,OTHER,A40HDS950,LED,PS,4
Aug-20,BR,OTHER,OTHER,A40HDS950,LED,UW,6
Aug-20,BR,OTHER,OTHER,A40UFB201,MMSPK,OW,3
Aug-20,BR,OTHER,OTHER,A40UFB201,MMSPK,PS,4
Aug-20,BR,OTHER,OTHER,A40UFB201,MMSPK,UW,6
Aug-20,BR,OTHER,OTHER,A40UFB204,MMSPK,OW,3
Aug-20,BR,OTHER,OTHER,A40UFB204,MMSPK,PS,4
Aug-20,BR,OTHER,OTHER,A40UFB204,MMSPK,UW,6
Aug-20,BR,OTHER,OTHER,A40UFB401,MMSPK,OW,3
Aug-20,BR,OTHER,OTHER,A40UFB401,MMSPK,PS,4
Aug-20,BR,OTHER,OTHER,A40UFB401,MMSPK,UW,6
Aug-20,BR,OTHER,OTHER,A43FDS960,LED,OW,3
Aug-20,BR,OTHER,OTHER,A43FDS960,LED,PS,4
Aug-20,BR,OTHER,OTHER,A43FDS960,LED,UW,6
Aug-20,BR,OTHER,OTHER,A43FDS962,LED,OW,3
Aug-20,BR,OTHER,OTHER,A43FDS962,LED,PS,4
Aug-20,BR,OTHER,OTHER,A43FDS962,LED,UW,6
Aug-20,BR,OTHER,OTHER,A43UDS965,LED,OW,3
Aug-20,BR,OTHER,OTHER,A43UDS965,LED,PS,4
Aug-20,BR,OTHER,OTHER,A43UDS965,LED,UW,6
Aug-20,BR,OTHER,OTHER,A45DMH700,ACOL,OW,3
Aug-20,BR,OTHER,OTHER,A45DMH700,ACOL,PS,4
Aug-20,BR,OTHER,OTHER,A45DMH700,ACOL,UW,6
Aug-20,BR,OTHER,OTHER,A45UFB205,MMSPK,OW,3
Aug-20,BR,OTHER,OTHER,A45UFB205,MMSPK,PS,4
Aug-20,BR,OTHER,OTHER,A45UFB205,MMSPK,UW,6
Aug-20,BR,OTHER,OTHER,A49UDS968,LED,OW,3
Aug-20,BR,OTHER,OTHER,A49UDS968,LED,PS,4
Aug-20,BR,OTHER,OTHER,A49UDS968,LED,UW,6
Aug-20,BR,OTHER,OTHER,A49UDS969,LED,OW,3
Aug-20,BR,OTHER,OTHER,A49UDS969,LED,PS,4
Aug-20,BR,OTHER,OTHER,A49UDS969,LED,UW,6
Aug-20,BR,OTHER,OTHER,A50DMA400,ACOL,OW,3
Aug-20,BR,OTHER,OTHER,A50DMA400,ACOL,PS,4
Aug-20,BR,OTHER,OTHER,A50DMA400,ACOL,UW,6
Aug-20,BR,OTHER,OTHER,A50DMA450,ACOL,OW,3
Aug-20,BR,OTHER,OTHER,A50DMA450,ACOL,PS,4
Aug-20,BR,OTHER,OTHER,A50DMA450,ACOL,UW,6
Aug-20,BR,OTHER,OTHER,A50UKB700,MMSPK,OW,3
Aug-20,BR,OTHER,OTHER,A50UKB700,MMSPK,PS,4
Aug-20,BR,OTHER,OTHER,A50UKB700,MMSPK,UW,6
Aug-20,BR,OTHER,OTHER,A50UKB701,MMSPK,OW,3
Aug-20,BR,OTHER,OTHER,A50UKB701,MMSPK,PS,4
Aug-20,BR,OTHER,OTHER,A50UKB701,MMSPK,UW,6
Aug-20,BR,OTHER,OTHER,A50WEH330,ACOL,OW,3
Aug-20,BR,OTHER,OTHER,A50WEH330,ACOL,PS,4
Aug-20,BR,OTHER,OTHER,A50WEH330,ACOL,UW,6
Aug-20,BR,OTHER,OTHER,A50WMA310,ACOL,OW,3
Aug-20,BR,OTHER,OTHER,A50WMA310,ACOL,PS,4
Aug-20,BR,OTHER,OTHER,A50WMA310,ACOL,UW,6
Aug-20,BR,OTHER,OTHER,A50WMA311,ACOL,OW,3
Aug-20,BR,OTHER,OTHER,A50WMA311,ACOL,PS,4
Aug-20,BR,OTHER,OTHER,A50WMA311,ACOL,UW,6
Aug-20,BR,OTHER,OTHER,A50WMH320,ACOL,OW,3
Aug-20,BR,OTHER,OTHER,A50WMH320,ACOL,PS,4
Aug-20,BR,OTHER,OTHER,A50WMH320,ACOL,UW,6
Aug-20,BR,OTHER,OTHER,A50WMH321,ACOL,OW,3
Aug-20,BR,OTHER,OTHER,A50WMH321,ACOL,PS,4
Aug-20,BR,OTHER,OTHER,A50WMH321,ACOL,UW,6
Aug-20,BR,OTHER,OTHER,A50WMH322,ACOL,OW,3
Aug-20,BR,OTHER,OTHER,A50WMH322,ACOL,PS,4
Aug-20,BR,OTHER,OTHER,A50WMH322,ACOL,UW,6
Aug-20,BR,OTHER,OTHER,A55DMH500,ACOL,OW,3
Aug-20,BR,OTHER,OTHER,A55DMH500,ACOL,PS,4
Aug-20,BR,OTHER,OTHER,A55DMH500,ACOL,UW,6
Aug-20,BR,OTHER,OTHER,A55UDS970,LED,OW,3
Aug-20,BR,OTHER,OTHER,A55UDS970,LED,PS,4
Aug-20,BR,OTHER,OTHER,A55UDS970,LED,UW,6
Aug-20,BR,OTHER,OTHER,A55UDS972,LED,OW,3
Aug-20,BR,OTHER,OTHER,A55UDS972,LED,PS,4
Aug-20,BR,OTHER,OTHER,A55UDS972,LED,UW,6
Aug-20,BR,OTHER,OTHER,A55UDS973,LED,OW,3
Aug-20,BR,OTHER,OTHER,A55UDS973,LED,PS,4
Aug-20,BR,OTHER,OTHER,A55UDS973,LED,UW,6
Aug-20,BR,OTHER,OTHER,A55UDS974,LED,OW,3
Aug-20,BR,OTHER,OTHER,A55UDS974,LED,PS,4
Aug-20,BR,OTHER,OTHER,A55UDS974,LED,UW,6
Aug-20,BR,OTHER,OTHER,A60UFB202,MMSPK,OW,3
Aug-20,BR,OTHER,OTHER,A60UFB202,MMSPK,PS,4
Aug-20,BR,OTHER,OTHER,A60UFB202,MMSPK,UW,6
Aug-20,BR,OTHER,OTHER,A60UFB510,MMSPK,OW,3
Aug-20,BR,OTHER,OTHER,A60UFB510,MMSPK,PS,4
Aug-20,BR,OTHER,OTHER,A60UFB510,MMSPK,UW,6
Aug-20,BR,OTHER,OTHER,A65UDS980,LED,OW,3
Aug-20,BR,OTHER,OTHER,A65UDS980,LED,PS,4
Aug-20,BR,OTHER,OTHER,A65UDS980,LED,UW,6
Aug-20,BR,OTHER,OTHER,A65UFB203,MMSPK,OW,3
Aug-20,BR,OTHER,OTHER,A65UFB203,MMSPK,PS,4
Aug-20,BR,OTHER,OTHER,A65UFB203,MMSPK,UW,6
Aug-20,BR,OTHER,OTHER,A70UKB710,MMSPK,OW,3
Aug-20,BR,OTHER,OTHER,A70UKB710,MMSPK,PS,4
Aug-20,BR,OTHER,OTHER,A70UKB710,MMSPK,UW,6
Aug-20,BR,OTHER,OTHER,A70UKB711,MMSPK,OW,3
Aug-20,BR,OTHER,OTHER,A70UKB711,MMSPK,PS,4
Aug-20,BR,OTHER,OTHER,A70UKB711,MMSPK,UW,6
Aug-20,BR,OTHER,OTHER,A75DMH520,ACOL,OW,3
Aug-20,BR,OTHER,OTHER,A75DMH520,ACOL,PS,4
Aug-20,BR,OTHER,OTHER,A75DMH520,ACOL,UW,6
Aug-20,BR,OTHER,OTHER,A80UFB501,MMSPK,OW,3
Aug-20,BR,OTHER,OTHER,A80UFB501,MMSPK,PS,4
Aug-20,BR,OTHER,OTHER,A80UFB501,MMSPK,UW,6
